airline,origin_city,destination_city,distance_miles,arrival_delay_minutes
SkyWest Airlines,"Louisville, KY","Detroit, MI",306,-9
SkyWest Airlines,"Lynchburg, VA","Chicago, IL",564,631
SkyWest Airlines,"Madison, WI","Chicago, IL",108,39
SkyWest Airlines,"Madison, WI","Minneapolis, MN",228,-2
SkyWest Airlines,"Marquette, MI","Detroit, MI",349,-5
SkyWest Airlines,"Medford, OR","Phoenix, AZ",855,4
SkyWest Airlines,"Medford, OR","Portland, OR",222,-14
SkyWest Airlines,"Medford, OR","San Diego, CA",734,-17
SkyWest Airlines,"Medford, OR","Seattle, WA",352,-3
SkyWest Airlines,"Medford, OR","Seattle, WA",352,-8
SkyWest Airlines,"Memphis, TN","Minneapolis, MN",700,-18
SkyWest Airlines,"Midland/Odessa, TX","Dallas/Fort Worth, TX",309,-9
SkyWest Airlines,"Midland/Odessa, TX","Denver, CO",563,-5
SkyWest Airlines,"Milwaukee, WI","Chicago, IL",67,-4
SkyWest Airlines,"Milwaukee, WI","Chicago, IL",67,-13
SkyWest Airlines,"Milwaukee, WI","Chicago, IL",67,39
SkyWest Airlines,"Milwaukee, WI","Chicago, IL",67,-19
SkyWest Airlines,"Milwaukee, WI","Chicago, IL",67,109
SkyWest Airlines,"Milwaukee, WI","Detroit, MI",237,175
SkyWest Airlines,"Minneapolis, MN","Appleton, WI",236,-1
SkyWest Airlines,"Minneapolis, MN","Duluth, MN",144,-14
SkyWest Airlines,"Minneapolis, MN","Duluth, MN",144,-13
SkyWest Airlines,"Minneapolis, MN","Grand Forks, ND",284,3
SkyWest Airlines,"Minneapolis, MN","Grand Forks, ND",284,-29
SkyWest Airlines,"Minneapolis, MN","Grand Rapids, MI",408,-4
SkyWest Airlines,"Minneapolis, MN","Grand Rapids, MI",408,-5
SkyWest Airlines,"Minneapolis, MN","Green Bay, WI",252,-10
SkyWest Airlines,"Minneapolis, MN","International Falls, MN",255,-9
SkyWest Airlines,"Minneapolis, MN","Iron Mountain/Kingsfd, MI",257,-13
SkyWest Airlines,"Minneapolis, MN","Kansas City, MO",393,1
SkyWest Airlines,"Minneapolis, MN","Louisville, KY",604,-27
SkyWest Airlines,"Minneapolis, MN","Madison, WI",228,-9
SkyWest Airlines,"Minneapolis, MN","Marquette, MI",300,86
SkyWest Airlines,"Minneapolis, MN","Memphis, TN",700,57
SkyWest Airlines,"Minneapolis, MN","Memphis, TN",700,46
SkyWest Airlines,"Minneapolis, MN","Memphis, TN",700,64
SkyWest Airlines,"Minneapolis, MN","Milwaukee, WI",297,-13
SkyWest Airlines,"Minneapolis, MN","Minot, ND",449,-10
SkyWest Airlines,"Minneapolis, MN","Omaha, NE",282,-11
SkyWest Airlines,"Minneapolis, MN","Omaha, NE",282,-6
SkyWest Airlines,"Minneapolis, MN","Sioux Falls, SD",196,216
SkyWest Airlines,"Minneapolis, MN","South Bend, IN",411,5
SkyWest Airlines,"Minneapolis, MN","Watertown, SD",193,-16
SkyWest Airlines,"Minneapolis, MN","Williston, ND",553,-24
SkyWest Airlines,"Minot, ND","Denver, CO",604,161
SkyWest Airlines,"Minot, ND","Denver, CO",604,15
SkyWest Airlines,"Minot, ND","Denver, CO",604,-18
SkyWest Airlines,"Minot, ND","Minneapolis, MN",449,-18
SkyWest Airlines,"Mission/McAllen/Edinburg, TX","Austin, TX",279,-15
SkyWest Airlines,"Missoula, MT","Seattle, WA",389,-5
SkyWest Airlines,"Monroe, LA","Dallas/Fort Worth, TX",293,127
SkyWest Airlines,"Monterey, CA","San Diego, CA",375,2
SkyWest Airlines,"Monterey, CA","San Francisco, CA",77,177
SkyWest Airlines,"Monterey, CA","San Francisco, CA",77,15
SkyWest Airlines,"Monterey, CA","Seattle, WA",750,5
SkyWest Airlines,"Montgomery, AL","Houston, TX",554,-20
SkyWest Airlines,"Montrose/Delta, CO","Denver, CO",197,-14
SkyWest Airlines,"Morgantown, WV","Washington, DC",140,-15
SkyWest Airlines,"Myrtle Beach, SC","Chicago, IL",753,-4
SkyWest Airlines,"Nashville, TN","Austin, TX",756,-26
SkyWest Airlines,"Nashville, TN","Chicago, IL",409,-17
SkyWest Airlines,"Nashville, TN","Chicago, IL",409,-27
SkyWest Airlines,"Nashville, TN","Chicago, IL",409,65
SkyWest Airlines,"New Orleans, LA","Austin, TX",445,-26
SkyWest Airlines,"New Orleans, LA","Chicago, IL",837,-30
SkyWest Airlines,"North Bend/Coos Bay, OR","San Francisco, CA",412,-16
SkyWest Airlines,"North Bend/Coos Bay, OR","San Francisco, CA",412,-1
SkyWest Airlines,"North Platte, NE","Denver, CO",227,-38
SkyWest Airlines,"Oakland, CA","San Diego, CA",446,11
SkyWest Airlines,"Oakland, CA","San Diego, CA",446,-3
SkyWest Airlines,"Oklahoma City, OK","Chicago, IL",693,-19
SkyWest Airlines,"Oklahoma City, OK","Denver, CO",495,-28
SkyWest Airlines,"Oklahoma City, OK","Phoenix, AZ",833,-22
SkyWest Airlines,"Omaha, NE","Denver, CO",472,3
SkyWest Airlines,"Omaha, NE","Denver, CO",472,-23
SkyWest Airlines,"Omaha, NE","Detroit, MI",650,-18
SkyWest Airlines,"Omaha, NE","Minneapolis, MN",282,-26
SkyWest Airlines,"Omaha, NE","Salt Lake City, UT",840,4
SkyWest Airlines,"Ontario, CA","Salt Lake City, UT",558,-3
SkyWest Airlines,"Ontario, CA","Seattle, WA",956,-7
SkyWest Airlines,"Palm Springs, CA","Los Angeles, CA",110,-21
SkyWest Airlines,"Palm Springs, CA","Portland, OR",873,-36
SkyWest Airlines,"Palm Springs, CA","San Francisco, CA",421,55
SkyWest Airlines,"Palm Springs, CA","San Francisco, CA",421,65
SkyWest Airlines,"Palm Springs, CA","Seattle, WA",987,-2
SkyWest Airlines,"Pasco/Kennewick/Richland, WA","Denver, CO",853,-22
SkyWest Airlines,"Pasco/Kennewick/Richland, WA","Los Angeles, CA",851,-4
SkyWest Airlines,"Pasco/Kennewick/Richland, WA","Los Angeles, CA",851,157
SkyWest Airlines,"Pasco/Kennewick/Richland, WA","Seattle, WA",172,1
SkyWest Airlines,"Pasco/Kennewick/Richland, WA","Seattle, WA",172,-17
SkyWest Airlines,"Pellston, MI","Detroit, MI",243,-8
SkyWest Airlines,"Pensacola, FL","Houston, TX",489,-2
SkyWest Airlines,"Phoenix, AZ","Bakersfield, CA",425,0
SkyWest Airlines,"Phoenix, AZ","Bend/Redmond, OR",893,-7
SkyWest Airlines,"Phoenix, AZ","Durango, CO",352,-5
SkyWest Airlines,"Phoenix, AZ","El Paso, TX",347,-15
SkyWest Airlines,"Phoenix, AZ","Fresno, CA",493,-11
SkyWest Airlines,"Phoenix, AZ","Houston, TX",1009,7
SkyWest Airlines,"Phoenix, AZ","Kansas City, MO",1044,-8
SkyWest Airlines,"Phoenix, AZ","Los Angeles, CA",370,-18
SkyWest Airlines,"Phoenix, AZ","Los Angeles, CA",370,15
SkyWest Airlines,"Phoenix, AZ","Medford, OR",855,20
SkyWest Airlines,"Phoenix, AZ","Monterey, CA",598,-17
SkyWest Airlines,"Phoenix, AZ","Oklahoma City, OK",833,-16
SkyWest Airlines,"Phoenix, AZ","Oklahoma City, OK",833,74
SkyWest Airlines,"Phoenix, AZ","Palm Springs, CA",261,-4
SkyWest Airlines,"Phoenix, AZ","Provo, UT",468,-15
SkyWest Airlines,"Phoenix, AZ","Sacramento, CA",647,-22
SkyWest Airlines,"Phoenix, AZ","Salt Lake City, UT",507,-26
SkyWest Airlines,"Phoenix, AZ","San Francisco, CA",651,-3
SkyWest Airlines,"Phoenix, AZ","San Jose, CA",621,14
SkyWest Airlines,"Phoenix, AZ","San Luis Obispo, CA",509,-8
SkyWest Airlines,"Phoenix, AZ","Sioux Falls, SD",1081,-17
SkyWest Airlines,"Phoenix, AZ","Tucson, AZ",109,-7
SkyWest Airlines,"Phoenix, AZ","Wichita, KS",870,-21
SkyWest Airlines,"Portland, ME","Chicago, IL",900,-14
SkyWest Airlines,"Portland, ME","Detroit, MI",668,-4
SkyWest Airlines,"Portland, OR","Los Angeles, CA",833,-17
SkyWest Airlines,"Portland, OR","Medford, OR",222,8
SkyWest Airlines,"Portland, OR","Seattle, WA",129,11
SkyWest Airlines,"Portland, OR","Seattle, WA",129,-17
SkyWest Airlines,"Prescott, AZ","Denver, CO",558,-9
SkyWest Airlines,"Rapid City, SD","Denver, CO",301,-38
SkyWest Airlines,"Reno, NV","Los Angeles, CA",390,-20
SkyWest Airlines,"Rhinelander, WI","Minneapolis, MN",190,-10
SkyWest Airlines,"Richmond, VA","Chicago, IL",642,130
SkyWest Airlines,"Rochester, MN","Minneapolis, MN",76,-25
SkyWest Airlines,"Roswell, NM","Denver, CO",452,-20
SkyWest Airlines,"Sacramento, CA","Los Angeles, CA",373,1
SkyWest Airlines,"Sacramento, CA","Los Angeles, CA",373,-15
SkyWest Airlines,"Sacramento, CA","Los Angeles, CA",373,-7
SkyWest Airlines,"Sacramento, CA","Phoenix, AZ",647,31
SkyWest Airlines,"Sacramento, CA","San Francisco, CA",86,1
SkyWest Airlines,"Sacramento, CA","Seattle, WA",605,38
SkyWest Airlines,"Saginaw/Bay City/Midland, MI","Chicago, IL",222,41
SkyWest Airlines,"Saginaw/Bay City/Midland, MI","Detroit, MI",98,-12
SkyWest Airlines,"Saginaw/Bay City/Midland, MI","Detroit, MI",98,-4
SkyWest Airlines,"Salina, KS","Chicago, IL",559,-18
SkyWest Airlines,"Salina, KS","Houston, TX",621,31
SkyWest Airlines,"Salt Lake City, UT","Billings, MT",387,-16
SkyWest Airlines,"Salt Lake City, UT","Boise, ID",290,-18
SkyWest Airlines,"Salt Lake City, UT","Burbank, CA",574,-23
SkyWest Airlines,"Salt Lake City, UT","Burbank, CA",574,-12
SkyWest Airlines,"Salt Lake City, UT","Cedar City, UT",221,-11
SkyWest Airlines,"Salt Lake City, UT","Colorado Springs, CO",411,-7
SkyWest Airlines,"Salt Lake City, UT","Eugene, OR",618,-13
SkyWest Airlines,"Salt Lake City, UT","Fresno, CA",501,6
SkyWest Airlines,"Salt Lake City, UT","Kalispell, MT",532,11
SkyWest Airlines,"Salt Lake City, UT","Long Beach, CA",588,-10
SkyWest Airlines,"Salt Lake City, UT","Oakland, CA",588,-13
SkyWest Airlines,"Salt Lake City, UT","Palm Springs, CA",541,-1
SkyWest Airlines,"Salt Lake City, UT","Pasco/Kennewick/Richland, WA",521,162
SkyWest Airlines,"Salt Lake City, UT","Pocatello, ID",149,-13
SkyWest Airlines,"Salt Lake City, UT","Pocatello, ID",149,-5
SkyWest Airlines,"Salt Lake City, UT","Pocatello, ID",149,-5
SkyWest Airlines,"Salt Lake City, UT","Pocatello, ID",149,-15
SkyWest Airlines,"Salt Lake City, UT","Santa Barbara, CA",615,-11
SkyWest Airlines,"Salt Lake City, UT","Spokane, WA",546,-8
SkyWest Airlines,"Salt Lake City, UT","Spokane, WA",546,-19
SkyWest Airlines,"Salt Lake City, UT","Sun Valley/Hailey/Ketchum, ID",222,-26
SkyWest Airlines,"Salt Lake City, UT","Tucson, AZ",600,-1
SkyWest Airlines,"Salt Lake City, UT","Tulsa, OK",926,-12
SkyWest Airlines,"San Diego, CA","Austin, TX",1164,2
SkyWest Airlines,"San Diego, CA","Denver, CO",853,-8
SkyWest Airlines,"San Diego, CA","Fresno, CA",314,-24
SkyWest Airlines,"San Diego, CA","Las Vegas, NV",258,67
SkyWest Airlines,"San Diego, CA","Los Angeles, CA",109,-15
SkyWest Airlines,"San Diego, CA","Oakland, CA",446,54
SkyWest Airlines,"San Diego, CA","Sacramento, CA",480,10
SkyWest Airlines,"San Diego, CA","Sacramento, CA",480,-14
SkyWest Airlines,"San Diego, CA","San Francisco, CA",447,26
SkyWest Airlines,"San Diego, CA","San Jose, CA",417,-17
SkyWest Airlines,"San Francisco, CA","Arcata/Eureka, CA",250,-5
SkyWest Airlines,"San Francisco, CA","Boise, ID",522,35
SkyWest Airlines,"San Francisco, CA","Carlsbad, CA",422,-4
SkyWest Airlines,"San Francisco, CA","Fresno, CA",158,-5
SkyWest Airlines,"San Francisco, CA","Los Angeles, CA",337,24
SkyWest Airlines,"San Francisco, CA","Los Angeles, CA",337,1
SkyWest Airlines,"San Francisco, CA","Los Angeles, CA",337,6
SkyWest Airlines,"San Francisco, CA","Omaha, NE",1433,-14
SkyWest Airlines,"San Francisco, CA","Palm Springs, CA",421,-3
SkyWest Airlines,"San Francisco, CA","Phoenix, AZ",651,-12
SkyWest Airlines,"San Francisco, CA","Phoenix, AZ",651,33
SkyWest Airlines,"San Francisco, CA","Redding, CA",199,-14
SkyWest Airlines,"San Francisco, CA","Reno, NV",192,-15
SkyWest Airlines,"San Francisco, CA","Reno, NV",192,-22
SkyWest Airlines,"San Francisco, CA","San Diego, CA",447,49
SkyWest Airlines,"San Francisco, CA","Santa Ana, CA",372,-12
SkyWest Airlines,"San Francisco, CA","Santa Ana, CA",372,99
SkyWest Airlines,"San Francisco, CA","Santa Barbara, CA",262,20
SkyWest Airlines,"San Francisco, CA","St. Louis, MO",1735,7
SkyWest Airlines,"San Jose, CA","Portland, OR",569,-5
SkyWest Airlines,"San Jose, CA","San Diego, CA",417,-8
SkyWest Airlines,"San Jose, CA","Seattle, WA",696,-19
SkyWest Airlines,"San Jose, CA","Seattle, WA",696,-18
SkyWest Airlines,"San Jose, CA","Seattle, WA",696,-6
SkyWest Airlines,"San Jose, CA","Seattle, WA",696,-9
SkyWest Airlines,"San Luis Obispo, CA","Los Angeles, CA",155,37
SkyWest Airlines,"San Luis Obispo, CA","Portland, OR",722,11
SkyWest Airlines,"San Luis Obispo, CA","San Diego, CA",263,-3
SkyWest Airlines,"Santa Ana, CA","Las Vegas, NV",226,-8
SkyWest Airlines,"Santa Ana, CA","San Francisco, CA",372,1
SkyWest Airlines,"Santa Ana, CA","San Francisco, CA",372,27
SkyWest Airlines,"Santa Ana, CA","San Francisco, CA",372,10
SkyWest Airlines,"Santa Ana, CA","Seattle, WA",978,-16
SkyWest Airlines,"Santa Barbara, CA","Los Angeles, CA",89,-29
SkyWest Airlines,"Santa Barbara, CA","Los Angeles, CA",89,-24
SkyWest Airlines,"Santa Barbara, CA","Salt Lake City, UT",615,-18
SkyWest Airlines,"Santa Barbara, CA","San Diego, CA",192,-11
SkyWest Airlines,"Santa Barbara, CA","San Francisco, CA",262,22
SkyWest Airlines,"Santa Fe, NM","Dallas/Fort Worth, TX",551,-13
SkyWest Airlines,"Santa Fe, NM","Denver, CO",303,-10
SkyWest Airlines,"Santa Rosa, CA","Portland, OR",489,16
SkyWest Airlines,"Santa Rosa, CA","San Diego, CA",508,-19
SkyWest Airlines,"Sault Ste. Marie, MI","Minneapolis, MN",434,-15
SkyWest Airlines,"Savannah, GA","Detroit, MI",705,16
SkyWest Airlines,"Seattle, WA","Bend/Redmond, OR",228,-6
SkyWest Airlines,"Seattle, WA","Boise, ID",399,-8
SkyWest Airlines,"Seattle, WA","Boise, ID",399,-19
SkyWest Airlines,"Seattle, WA","Bozeman, MT",543,0
SkyWest Airlines,"Seattle, WA","Bozeman, MT",543,1
SkyWest Airlines,"Seattle, WA","Eugene, OR",234,-15
SkyWest Airlines,"Seattle, WA","Fresno, CA",748,0
SkyWest Airlines,"Seattle, WA","Medford, OR",352,-3
SkyWest Airlines,"Seattle, WA","Ontario, CA",956,-24
SkyWest Airlines,"Seattle, WA","Ontario, CA",956,-28
SkyWest Airlines,"Seattle, WA","Ontario, CA",956,0
SkyWest Airlines,"Seattle, WA","Pasco/Kennewick/Richland, WA",172,-26
SkyWest Airlines,"Seattle, WA","Pasco/Kennewick/Richland, WA",172,17
SkyWest Airlines,"Seattle, WA","Portland, OR",129,46
SkyWest Airlines,"Seattle, WA","Portland, OR",129,6
SkyWest Airlines,"Seattle, WA","Sacramento, CA",605,-14
SkyWest Airlines,"Seattle, WA","Sacramento, CA",605,57
SkyWest Airlines,"Seattle, WA","Sacramento, CA",605,0
SkyWest Airlines,"Seattle, WA","San Jose, CA",696,-27
SkyWest Airlines,"Seattle, WA","San Luis Obispo, CA",847,-25
SkyWest Airlines,"Seattle, WA","Santa Ana, CA",978,-20
SkyWest Airlines,"Seattle, WA","Spokane, WA",224,-24
SkyWest Airlines,"Seattle, WA","Spokane, WA",224,96
SkyWest Airlines,"Seattle, WA","Tucson, AZ",1215,37
SkyWest Airlines,"Seattle, WA","Tucson, AZ",1215,-12
SkyWest Airlines,"Sheridan, WY","Denver, CO",359,-14
SkyWest Airlines,"Shreveport, LA","Dallas/Fort Worth, TX",190,1
SkyWest Airlines,"Sioux City, IA","Denver, CO",466,-30
SkyWest Airlines,"Sioux Falls, SD","Denver, CO",483,-5
SkyWest Airlines,"Sioux Falls, SD","Denver, CO",483,-31
SkyWest Airlines,"Sioux Falls, SD","Minneapolis, MN",196,-26
SkyWest Airlines,"Sioux Falls, SD","Minneapolis, MN",196,-11
SkyWest Airlines,"South Bend, IN","Chicago, IL",84,26
SkyWest Airlines,"Spokane, WA","Boise, ID",287,-3
SkyWest Airlines,"Spokane, WA","Salt Lake City, UT",546,-26
SkyWest Airlines,"Spokane, WA","San Francisco, CA",733,63
SkyWest Airlines,"Spokane, WA","Seattle, WA",224,-8
SkyWest Airlines,"Spokane, WA","Seattle, WA",224,-12
SkyWest Airlines,"Spokane, WA","Seattle, WA",224,-18
SkyWest Airlines,"Spokane, WA","Seattle, WA",224,-28
SkyWest Airlines,"Springfield, MO","Dallas/Fort Worth, TX",364,-9
SkyWest Airlines,"Springfield, MO","Denver, CO",637,-3
SkyWest Airlines,"St. George, UT","Phoenix, AZ",262,-7
SkyWest Airlines,"St. George, UT","Phoenix, AZ",262,-5
SkyWest Airlines,"St. George, UT","Salt Lake City, UT",272,-13
SkyWest Airlines,"St. Louis, MO","San Francisco, CA",1735,-10
SkyWest Airlines,"Syracuse, NY","Chicago, IL",607,3
SkyWest Airlines,"Tucson, AZ","Denver, CO",639,-11
SkyWest Airlines,"Tucson, AZ","Los Angeles, CA",451,-4
SkyWest Airlines,"Tucson, AZ","Los Angeles, CA",451,-14
SkyWest Airlines,"Tucson, AZ","Phoenix, AZ",109,258
SkyWest Airlines,"Tucson, AZ","Phoenix, AZ",109,-25
SkyWest Airlines,"Tucson, AZ","Salt Lake City, UT",600,-7
SkyWest Airlines,"Tucson, AZ","San Francisco, CA",751,2
SkyWest Airlines,"Tulsa, OK","Dallas/Fort Worth, TX",237,-18
SkyWest Airlines,"Tulsa, OK","Denver, CO",541,-21
SkyWest Airlines,"Tulsa, OK","Houston, TX",429,23
SkyWest Airlines,"Tulsa, OK","Houston, TX",429,-15
SkyWest Airlines,"West Yellowstone, MT","Salt Lake City, UT",273,-34
SkyWest Airlines,"Wichita, KS","Chicago, IL",588,-6
SkyWest Airlines,"Wichita, KS","Denver, CO",420,-36
SkyWest Airlines,"Williston, ND","Denver, CO",582,41
SkyWest Airlines,"Williston, ND","Minneapolis, MN",553,-6
SkyWest Airlines,"Williston, ND","Minneapolis, MN",553,-6
SkyWest Airlines,"Yuma, AZ","Dallas/Fort Worth, TX",1022,-10
Southwest Airlines,"Albany, NY","Orlando, FL",1073,-11
Southwest Airlines,"Albuquerque, NM","Dallas, TX",580,-8
Southwest Airlines,"Albuquerque, NM","Las Vegas, NV",486,7
Southwest Airlines,"Albuquerque, NM","Phoenix, AZ",328,10
Southwest Airlines,"Amarillo, TX","Austin, TX",419,20
Southwest Airlines,"Amarillo, TX","Las Vegas, NV",759,-24
Southwest Airlines,"Atlanta, GA","Baltimore, MD",577,-4
Southwest Airlines,"Atlanta, GA","Baltimore, MD",577,-12
Southwest Airlines,"Atlanta, GA","Baltimore, MD",577,22
Southwest Airlines,"Atlanta, GA","Baltimore, MD",577,80
Southwest Airlines,"Atlanta, GA","Chicago, IL",591,-8
Southwest Airlines,"Atlanta, GA","Houston, TX",696,8
Southwest Airlines,"Atlanta, GA","Indianapolis, IN",432,7
Southwest Airlines,"Atlanta, GA","Las Vegas, NV",1747,241
Southwest Airlines,"Atlanta, GA","St. Louis, MO",484,-20
Southwest Airlines,"Atlanta, GA","Washington, DC",547,122
Southwest Airlines,"Atlanta, GA","Washington, DC",547,75
Southwest Airlines,"Austin, TX","Charleston, SC",1055,52
Southwest Airlines,"Austin, TX","Chicago, IL",972,-4
Southwest Airlines,"Austin, TX","Dallas, TX",189,4
Southwest Airlines,"Austin, TX","Dallas, TX",189,106
Southwest Airlines,"Austin, TX","Dallas, TX",189,3
Southwest Airlines,"Austin, TX","Denver, CO",775,35
Southwest Airlines,"Austin, TX","Denver, CO",775,42
Southwest Airlines,"Austin, TX","Harlingen/San Benito, TX",273,-10
Southwest Airlines,"Austin, TX","Houston, TX",148,-2
Southwest Airlines,"Austin, TX","Las Vegas, NV",1090,-2
Southwest Airlines,"Austin, TX","Long Beach, CA",1226,0
Southwest Airlines,"Austin, TX","Milwaukee, WI",1032,-9
Southwest Airlines,"Austin, TX","Nashville, TN",756,-8
Southwest Airlines,"Austin, TX","Nashville, TN",756,113
Southwest Airlines,"Austin, TX","Nashville, TN",756,-5
Southwest Airlines,"Austin, TX","New Orleans, LA",445,3
Southwest Airlines,"Austin, TX","New Orleans, LA",445,-17
Southwest Airlines,"Austin, TX","Phoenix, AZ",872,-9
Southwest Airlines,"Austin, TX","Phoenix, AZ",872,31
Southwest Airlines,"Austin, TX","Phoenix, AZ",872,10
Southwest Airlines,"Austin, TX","Pittsburgh, PA",1210,-4
Southwest Airlines,"Austin, TX","Sacramento, CA",1481,-26
Southwest Airlines,"Austin, TX","Salt Lake City, UT",1086,15
Southwest Airlines,"Austin, TX","San Diego, CA",1164,-18
Southwest Airlines,"Austin, TX","Tampa, FL",928,84
Southwest Airlines,"Austin, TX","Washington, DC",1315,32
Southwest Airlines,"Baltimore, MD","Albany, NY",288,-30
Southwest Airlines,"Baltimore, MD","Albany, NY",288,-11
Southwest Airlines,"Baltimore, MD","Atlanta, GA",577,-6
Southwest Airlines,"Baltimore, MD","Atlanta, GA",577,3
Southwest Airlines,"Baltimore, MD","Boston, MA",369,83
Southwest Airlines,"Baltimore, MD","Buffalo, NY",281,10
Southwest Airlines,"Baltimore, MD","Charleston, SC",472,-21
Southwest Airlines,"Baltimore, MD","Charlotte, NC",361,-16
Southwest Airlines,"Baltimore, MD","Charlotte, NC",361,-9
Southwest Airlines,"Baltimore, MD","Chicago, IL",611,7
Southwest Airlines,"Baltimore, MD","Chicago, IL",611,0
Southwest Airlines,"Baltimore, MD","Cincinnati, OH",430,16
Southwest Airlines,"Baltimore, MD","Cleveland, OH",314,-11
Southwest Airlines,"Baltimore, MD","Cleveland, OH",314,-13
Southwest Airlines,"Baltimore, MD","Dallas, TX",1209,-18
Southwest Airlines,"Baltimore, MD","Fort Lauderdale, FL",925,-21
Southwest Airlines,"Baltimore, MD","Fort Myers, FL",919,-2
Southwest Airlines,"Baltimore, MD","Fort Myers, FL",919,-4
Southwest Airlines,"Baltimore, MD","Fort Myers, FL",919,11
Southwest Airlines,"Baltimore, MD","Fort Myers, FL",919,-15
Southwest Airlines,"Baltimore, MD","Greer, SC",426,-16
Southwest Airlines,"Baltimore, MD","Islip, NY",220,18
Southwest Airlines,"Baltimore, MD","Islip, NY",220,81
Southwest Airlines,"Baltimore, MD","Jacksonville, FL",663,11
Southwest Airlines,"Baltimore, MD","Kansas City, MO",966,-18
Southwest Airlines,"Baltimore, MD","Louisville, KY",495,11
Southwest Airlines,"Baltimore, MD","Manchester, NH",377,-3
Southwest Airlines,"Baltimore, MD","Memphis, TN",787,10
Southwest Airlines,"Baltimore, MD","Memphis, TN",787,-23
Southwest Airlines,"Baltimore, MD","Milwaukee, WI",641,-15
Southwest Airlines,"Baltimore, MD","Milwaukee, WI",641,11
Southwest Airlines,"Baltimore, MD","Minneapolis, MN",936,-4
Southwest Airlines,"Baltimore, MD","Myrtle Beach, SC",399,-12
Southwest Airlines,"Baltimore, MD","Nashville, TN",587,-21
Southwest Airlines,"Baltimore, MD","Norfolk, VA",159,5
Southwest Airlines,"Baltimore, MD","Norfolk, VA",159,-21
Southwest Airlines,"Baltimore, MD","Orlando, FL",787,-11
Southwest Airlines,"Baltimore, MD","Orlando, FL",787,-32
Southwest Airlines,"Baltimore, MD","Phoenix, AZ",1999,1
Southwest Airlines,"Baltimore, MD","Phoenix, AZ",1999,38
Southwest Airlines,"Baltimore, MD","Phoenix, AZ",1999,0
